left_city,right_city,left_column_original,left_column_final,right_column_original,right_column_final
sf,la,PdDistrict,pddistrict,Status Description,status_description
sf,la,PdDistrict,pddistrict,Crime Code 1,crime_code_1
sf,la,PdDistrict,pddistrict,Crime Code 2,crime_code_2
sf,la,PdDistrict,pddistrict,Crime Code 3,crime_code_3
sf,la,PdDistrict,pddistrict,Crime Code 4,crime_code_4
sf,la,PdDistrict,pddistrict,Address,address
sf,la,PdDistrict,pddistrict,Cross Street,cross_street
sf,la,PdDistrict,pddistrict,Location ,location
sf,la,Resolution,resolution,DR Number,dr_number
sf,la,Resolution,resolution,Date Reported,date_reported
sf,la,Resolution,resolution,Date Occurred,date_occurred
sf,la,Resolution,resolution,Time Occurred,time_occurred
sf,la,Resolution,resolution,Area ID,area_id
sf,la,Resolution,resolution,Area Name,area_name
sf,la,Resolution,resolution,Reporting District,reporting_district
sf,la,Resolution,resolution,Crime Code,crime_code
sf,la,Resolution,resolution,Crime Code Description,crime_code_description
sf,la,Resolution,resolution,MO Codes,mo_codes
sf,la,Resolution,resolution,Victim Age,victim_age
sf,la,Resolution,resolution,Victim Sex,victim_sex
sf,la,Resolution,resolution,Victim Descent,victim_descent
sf,la,Resolution,resolution,Premise Code,premise_code
sf,la,Resolution,resolution,Premise Description,premise_description
sf,la,Resolution,resolution,Weapon Used Code,weapon_used_code
sf,la,Resolution,resolution,Weapon Description,weapon_description
sf,la,Resolution,resolution,Status Code,status_code
sf,la,Resolution,resolution,Status Description,status_description
sf,la,Resolution,resolution,Crime Code 1,crime_code_1
sf,la,Resolution,resolution,Crime Code 2,crime_code_2
sf,la,Resolution,resolution,Crime Code 3,crime_code_3
sf,la,Resolution,resolution,Crime Code 4,crime_code_4
sf,la,Resolution,resolution,Address,address
sf,la,Resolution,resolution,Cross Street,cross_street
sf,la,Resolution,resolution,Location ,location
sf,la,Address,address,DR Number,dr_number
sf,la,Address,address,Date Reported,date_reported
sf,la,Address,address,Date Occurred,date_occurred
sf,la,Address,address,Time Occurred,time_occurred
sf,la,Address,address,Area ID,area_id
sf,la,Address,address,Area Name,area_name
sf,la,Address,address,Reporting District,reporting_district
sf,la,Address,address,Crime Code,crime_code
sf,la,Address,address,Crime Code Description,crime_code_description
sf,la,Address,address,MO Codes,mo_codes
sf,la,Address,address,Victim Age,victim_age
sf,la,Address,address,Victim Sex,victim_sex
sf,la,Address,address,Victim Descent,victim_descent
sf,la,Address,address,Premise Code,premise_code
sf,la,Address,address,Premise Description,premise_description
sf,la,Address,address,Weapon Used Code,weapon_used_code
sf,la,Address,address,Weapon Description,weapon_description
sf,la,Address,address,Status Code,status_code
sf,la,Address,address,Status Description,status_description
sf,la,Address,address,Crime Code 1,crime_code_1
sf,la,Address,address,Crime Code 2,crime_code_2
sf,la,Address,address,Crime Code 3,crime_code_3
sf,la,Address,address,Crime Code 4,crime_code_4
sf,la,Address,address,Address,address
sf,la,Address,address,Cross Street,cross_street
sf,la,Address,address,Location ,location
sf,la,X,x,DR Number,dr_number
sf,la,X,x,Date Reported,date_reported
sf,la,X,x,Date Occurred,date_occurred
sf,la,X,x,Time Occurred,time_occurred
sf,la,X,x,Area ID,area_id
sf,la,X,x,Area Name,area_name
sf,la,X,x,Reporting District,reporting_district
sf,la,X,x,Crime Code,crime_code
sf,la,X,x,Crime Code Description,crime_code_description
sf,la,X,x,MO Codes,mo_codes
sf,la,X,x,Victim Age,victim_age
sf,la,X,x,Victim Sex,victim_sex
sf,la,X,x,Victim Descent,victim_descent
sf,la,X,x,Premise Code,premise_code
sf,la,X,x,Premise Description,premise_description
sf,la,X,x,Weapon Used Code,weapon_used_code
sf,la,X,x,Weapon Description,weapon_description
sf,la,X,x,Status Code,status_code
sf,la,X,x,Status Description,status_description
sf,la,X,x,Crime Code 1,crime_code_1
sf,la,X,x,Crime Code 2,crime_code_2
sf,la,X,x,Crime Code 3,crime_code_3
sf,la,X,x,Crime Code 4,crime_code_4
sf,la,X,x,Address,address
sf,la,X,x,Cross Street,cross_street
sf,la,X,x,Location ,location
sf,la,Y,y,DR Number,dr_number
sf,la,Y,y,Date Reported,date_reported
sf,la,Y,y,Date Occurred,date_occurred
sf,la,Y,y,Time Occurred,time_occurred
sf,la,Y,y,Area ID,area_id
sf,la,Y,y,Area Name,area_name
sf,la,Y,y,Reporting District,reporting_district
sf,la,Y,y,Crime Code,crime_code
sf,la,Y,y,Crime Code Description,crime_code_description
sf,la,Y,y,MO Codes,mo_codes
sf,la,Y,y,Victim Age,victim_age
sf,la,Y,y,Victim Sex,victim_sex
sf,la,Y,y,Victim Descent,victim_descent
sf,la,Y,y,Premise Code,premise_code
sf,la,Y,y,Premise Description,premise_description
sf,la,Y,y,Weapon Used Code,weapon_used_code
sf,la,Y,y,Weapon Description,weapon_description
sf,la,Y,y,Status Code,status_code
sf,la,Y,y,Status Description,status_description
sf,la,Y,y,Crime Code 1,crime_code_1
sf,la,Y,y,Crime Code 2,crime_code_2
sf,la,Y,y,Crime Code 3,crime_code_3
sf,la,Y,y,Crime Code 4,crime_code_4
sf,la,Y,y,Address,address
sf,la,Y,y,Cross Street,cross_street
sf,la,Y,y,Location ,location
sf,la,location,location,DR Number,dr_number
sf,la,location,location,Date Reported,date_reported
sf,la,location,location,Date Occurred,date_occurred
sf,la,location,location,Time Occurred,time_occurred
sf,la,location,location,Area ID,area_id
sf,la,location,location,Area Name,area_name
sf,la,location,location,Reporting District,reporting_district
sf,la,location,location,Crime Code,crime_code
sf,la,location,location,Crime Code Description,crime_code_description
sf,la,location,location,MO Codes,mo_codes
sf,la,location,location,Victim Age,victim_age
sf,la,location,location,Victim Sex,victim_sex
sf,la,location,location,Victim Descent,victim_descent
sf,la,location,location,Premise Code,premise_code
sf,la,location,location,Premise Description,premise_description
sf,la,location,location,Weapon Used Code,weapon_used_code
sf,la,location,location,Weapon Description,weapon_description
sf,la,location,location,Status Code,status_code
sf,la,location,location,Status Description,status_description
sf,la,location,location,Crime Code 1,crime_code_1
sf,la,location,location,Crime Code 2,crime_code_2
sf,la,location,location,Crime Code 3,crime_code_3
sf,la,location,location,Crime Code 4,crime_code_4
sf,la,location,location,Address,address
sf,la,location,location,Cross Street,cross_street
sf,la,location,location,Location ,location
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,DR Number,dr_number
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Date Reported,date_reported
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Date Occurred,date_occurred
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Time Occurred,time_occurred
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Area ID,area_id
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Area Name,area_name
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Reporting District,reporting_district
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Crime Code,crime_code
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Crime Code Description,crime_code_description
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,MO Codes,mo_codes
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Victim Age,victim_age
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Victim Sex,victim_sex
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Victim Descent,victim_descent
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Premise Code,premise_code
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Premise Description,premise_description
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Weapon Used Code,weapon_used_code
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Weapon Description,weapon_description
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Status Code,status_code
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Status Description,status_description
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Crime Code 1,crime_code_1
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Crime Code 2,crime_code_2
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Crime Code 3,crime_code_3
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Crime Code 4,crime_code_4
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Address,address
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Cross Street,cross_street
sf,la,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,Location ,location
sf,la,Current Police Districts 2 2,current_police_districts_2_2,DR Number,dr_number
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Date Reported,date_reported
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Date Occurred,date_occurred
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Time Occurred,time_occurred
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Area ID,area_id
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Area Name,area_name
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Reporting District,reporting_district
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Crime Code,crime_code
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Crime Code Description,crime_code_description
sf,la,Current Police Districts 2 2,current_police_districts_2_2,MO Codes,mo_codes
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Victim Age,victim_age
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Victim Sex,victim_sex
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Victim Descent,victim_descent
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Premise Code,premise_code
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Premise Description,premise_description
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Weapon Used Code,weapon_used_code
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Weapon Description,weapon_description
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Status Code,status_code
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Status Description,status_description
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Crime Code 1,crime_code_1
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Crime Code 2,crime_code_2
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Crime Code 3,crime_code_3
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Crime Code 4,crime_code_4
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Address,address
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Cross Street,cross_street
sf,la,Current Police Districts 2 2,current_police_districts_2_2,Location ,location
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,DR Number,dr_number
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Date Reported,date_reported
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Date Occurred,date_occurred
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Time Occurred,time_occurred
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Area ID,area_id
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Area Name,area_name
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Reporting District,reporting_district
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Crime Code,crime_code
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Crime Code Description,crime_code_description
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,MO Codes,mo_codes
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Victim Age,victim_age
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Victim Sex,victim_sex
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Victim Descent,victim_descent
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Premise Code,premise_code
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Premise Description,premise_description
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Weapon Used Code,weapon_used_code
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Weapon Description,weapon_description
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Status Code,status_code
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Status Description,status_description
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Crime Code 1,crime_code_1
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Crime Code 2,crime_code_2
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Crime Code 3,crime_code_3
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Crime Code 4,crime_code_4
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Address,address
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Cross Street,cross_street
sf,la,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,Location ,location
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,DR Number,dr_number
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Date Reported,date_reported
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Date Occurred,date_occurred
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Time Occurred,time_occurred
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Area ID,area_id
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Area Name,area_name
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Reporting District,reporting_district
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Crime Code,crime_code
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Crime Code Description,crime_code_description
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,MO Codes,mo_codes
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Victim Age,victim_age
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Victim Sex,victim_sex
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Victim Descent,victim_descent
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Premise Code,premise_code
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Premise Description,premise_description
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Weapon Used Code,weapon_used_code
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Weapon Description,weapon_description
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Status Code,status_code
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Status Description,status_description
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Crime Code 1,crime_code_1
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Crime Code 2,crime_code_2
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Crime Code 3,crime_code_3
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Crime Code 4,crime_code_4
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Address,address
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Cross Street,cross_street
sf,la,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,Location ,location
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,DR Number,dr_number
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Date Reported,date_reported
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Date Occurred,date_occurred
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Time Occurred,time_occurred
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Area ID,area_id
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Area Name,area_name
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Reporting District,reporting_district
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Crime Code,crime_code
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Crime Code Description,crime_code_description
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,MO Codes,mo_codes
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Victim Age,victim_age
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Victim Sex,victim_sex
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Victim Descent,victim_descent
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Premise Code,premise_code
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Premise Description,premise_description
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Weapon Used Code,weapon_used_code
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Weapon Description,weapon_description
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Status Code,status_code
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Status Description,status_description
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Crime Code 1,crime_code_1
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Crime Code 2,crime_code_2
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Crime Code 3,crime_code_3
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Crime Code 4,crime_code_4
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Address,address
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Cross Street,cross_street
sf,la,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,Location ,location
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,DR Number,dr_number
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Date Reported,date_reported
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Date Occurred,date_occurred
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Time Occurred,time_occurred
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Area ID,area_id
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Area Name,area_name
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Reporting District,reporting_district
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Crime Code,crime_code
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Crime Code Description,crime_code_description
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,MO Codes,mo_codes
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Victim Age,victim_age
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Victim Sex,victim_sex
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Victim Descent,victim_descent
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Premise Code,premise_code
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Premise Description,premise_description
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Weapon Used Code,weapon_used_code
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Weapon Description,weapon_description
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Status Code,status_code
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Status Description,status_description
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Crime Code 1,crime_code_1
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Crime Code 2,crime_code_2
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Crime Code 3,crime_code_3
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Crime Code 4,crime_code_4
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Address,address
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Cross Street,cross_street
sf,la,DELETE - Police Districts 2 2,delete_police_districts_2_2,Location ,location
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,DR Number,dr_number
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Date Reported,date_reported
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Date Occurred,date_occurred
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Time Occurred,time_occurred
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Area ID,area_id
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Area Name,area_name
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Reporting District,reporting_district
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Crime Code,crime_code
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Crime Code Description,crime_code_description
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,MO Codes,mo_codes
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Victim Age,victim_age
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Victim Sex,victim_sex
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Victim Descent,victim_descent
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Premise Code,premise_code
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Premise Description,premise_description
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Weapon Used Code,weapon_used_code
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Weapon Description,weapon_description
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Status Code,status_code
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Status Description,status_description
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Crime Code 1,crime_code_1
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Crime Code 2,crime_code_2
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Crime Code 3,crime_code_3
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Crime Code 4,crime_code_4
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Address,address
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Cross Street,cross_street
sf,la,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,Location ,location
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,DR Number,dr_number
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Date Reported,date_reported
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Date Occurred,date_occurred
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Time Occurred,time_occurred
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Area ID,area_id
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Area Name,area_name
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Reporting District,reporting_district
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Crime Code,crime_code
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Crime Code Description,crime_code_description
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,MO Codes,mo_codes
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Victim Age,victim_age
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Victim Sex,victim_sex
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Victim Descent,victim_descent
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Premise Code,premise_code
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Premise Description,premise_description
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Weapon Used Code,weapon_used_code
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Weapon Description,weapon_description
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Status Code,status_code
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Status Description,status_description
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Crime Code 1,crime_code_1
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Crime Code 2,crime_code_2
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Crime Code 3,crime_code_3
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Crime Code 4,crime_code_4
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Address,address
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Cross Street,cross_street
sf,la,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,Location ,location
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,DR Number,dr_number
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Date Reported,date_reported
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Date Occurred,date_occurred
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Time Occurred,time_occurred
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Area ID,area_id
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Area Name,area_name
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Reporting District,reporting_district
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Crime Code,crime_code
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Crime Code Description,crime_code_description
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,MO Codes,mo_codes
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Victim Age,victim_age
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Victim Sex,victim_sex
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Victim Descent,victim_descent
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Premise Code,premise_code
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Premise Description,premise_description
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Weapon Used Code,weapon_used_code
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Weapon Description,weapon_description
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Status Code,status_code
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Status Description,status_description
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Crime Code 1,crime_code_1
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Crime Code 2,crime_code_2
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Crime Code 3,crime_code_3
sf,la,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,Crime Code 4,crime_code_4
