left_city,right_city,left_column_original,left_column_final,right_column_original,right_column_final,left_header_only,right_header_only,left_header_with_context,right_header_with_context
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,illinois_uniform_crime_reporting_code,current_supervisor_districts_2_2,illinois_uniform_crime_reporting_code,current_supervisor_districts_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,illinois_uniform_crime_reporting_code,analysis_neighborhoods_2_2,illinois_uniform_crime_reporting_code,analysis_neighborhoods_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,illinois_uniform_crime_reporting_code,delete_fire_prevention_districts_2_2,illinois_uniform_crime_reporting_code,delete_fire_prevention_districts_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,DELETE - Police Districts 2 2,delete_police_districts_2_2,illinois_uniform_crime_reporting_code,delete_police_districts_2_2,illinois_uniform_crime_reporting_code,delete_police_districts_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,illinois_uniform_crime_reporting_code,delete_supervisor_districts_2_2,illinois_uniform_crime_reporting_code,delete_supervisor_districts_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,illinois_uniform_crime_reporting_code,delete_zip_codes_2_2,illinois_uniform_crime_reporting_code,delete_zip_codes_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,illinois_uniform_crime_reporting_code,delete_neighborhoods_2_2,illinois_uniform_crime_reporting_code,delete_neighborhoods_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,DELETE - 2017 Fix It Zones 2 2,delete_2017_fix_it_zones_2_2,illinois_uniform_crime_reporting_code,delete_2017_fix_it_zones_2_2,illinois_uniform_crime_reporting_code,delete_2017_fix_it_zones_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,Civic Center Harm Reduction Project Boundary 2 2,civic_center_harm_reduction_project_boundary_2_2,illinois_uniform_crime_reporting_code,civic_center_harm_reduction_project_boundary_2_2,illinois_uniform_crime_reporting_code,civic_center_harm_reduction_project_boundary_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,Fix It Zones as of 2017-11-06  2 2,fix_it_zones_as_of_2017_11_06_2_2,illinois_uniform_crime_reporting_code,fix_it_zones_as_of_2017_11_06_2_2,illinois_uniform_crime_reporting_code,fix_it_zones_as_of_2017_11_06_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,DELETE - HSOC Zones 2 2,delete_hsoc_zones_2_2,illinois_uniform_crime_reporting_code,delete_hsoc_zones_2_2,illinois_uniform_crime_reporting_code,delete_hsoc_zones_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,Fix It Zones as of 2018-02-07 2 2,fix_it_zones_as_of_2018_02_07_2_2,illinois_uniform_crime_reporting_code,fix_it_zones_as_of_2018_02_07_2_2,illinois_uniform_crime_reporting_code,fix_it_zones_as_of_2018_02_07_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,"CBD, BID and GBD Boundaries as of 2017 2 2",cbd_bid_and_gbd_boundaries_as_of_2017_2_2,illinois_uniform_crime_reporting_code,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,illinois_uniform_crime_reporting_code,cbd_bid_and_gbd_boundaries_as_of_2017_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,"Areas of Vulnerability, 2016 2 2",areas_of_vulnerability_2016_2_2,illinois_uniform_crime_reporting_code,areas_of_vulnerability_2016_2_2,illinois_uniform_crime_reporting_code,areas_of_vulnerability_2016_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,Central Market/Tenderloin Boundary 2 2,central_market_tenderloin_boundary_2_2,illinois_uniform_crime_reporting_code,central_market_tenderloin_boundary_2_2,illinois_uniform_crime_reporting_code,central_market_tenderloin_boundary_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,Central Market/Tenderloin Boundary Polygon - Updated 2 2,central_market_tenderloin_boundary_polygon_updated_2_2,illinois_uniform_crime_reporting_code,central_market_tenderloin_boundary_polygon_updated_2_2,illinois_uniform_crime_reporting_code,central_market_tenderloin_boundary_polygon_updated_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,HSOC Zones as of 2018-06-05 2 2,hsoc_zones_as_of_2018_06_05_2_2,illinois_uniform_crime_reporting_code,hsoc_zones_as_of_2018_06_05_2_2,illinois_uniform_crime_reporting_code,hsoc_zones_as_of_2018_06_05_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,OWED Public Spaces 2 2,owed_public_spaces_2_2,illinois_uniform_crime_reporting_code,owed_public_spaces_2_2,illinois_uniform_crime_reporting_code,owed_public_spaces_2_2
chicago,sf,IUCR,illinois_uniform_crime_reporting_code,Neighborhoods 2,neighborhoods_2,illinois_uniform_crime_reporting_code,neighborhoods_2,illinois_uniform_crime_reporting_code,neighborhoods_2
chicago,sf,Primary Type,primary_type,PdId,police_department_incident_id,primary_type,police_department_incident_id,primary_type,police_department_incident_id | Unique Identifier for use in update and insert operations
chicago,sf,Primary Type,primary_type,IncidntNum,incidntnum,primary_type,incidntnum,primary_type,incidntnum
chicago,sf,Primary Type,primary_type,Incident Code,incident_code,primary_type,incident_code,primary_type,incident_code
chicago,sf,Primary Type,primary_type,Category,category,primary_type,category,primary_type,category
chicago,sf,Primary Type,primary_type,Descript,descript,primary_type,descript,primary_type,descript
chicago,sf,Primary Type,primary_type,DayOfWeek,dayofweek,primary_type,dayofweek,primary_type,dayofweek
chicago,sf,Primary Type,primary_type,Date,date,primary_type,date,primary_type,date
chicago,sf,Primary Type,primary_type,Time,time,primary_type,time,primary_type,time
chicago,sf,Primary Type,primary_type,PdDistrict,pddistrict,primary_type,pddistrict,primary_type,pddistrict | Historical PD District Effective Through 7-18-2015
chicago,sf,Primary Type,primary_type,Resolution,resolution,primary_type,resolution,primary_type,resolution
chicago,sf,Primary Type,primary_type,Address,address,primary_type,address,primary_type,address
chicago,sf,Primary Type,primary_type,X,x,primary_type,x,primary_type,x
chicago,sf,Primary Type,primary_type,Y,y,primary_type,y,primary_type,y
chicago,sf,Primary Type,primary_type,location,location,primary_type,location,primary_type,location
chicago,sf,Primary Type,primary_type,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,primary_type,sf_find_neighborhoods_2_2,primary_type,sf_find_neighborhoods_2_2
chicago,sf,Primary Type,primary_type,Current Police Districts 2 2,current_police_districts_2_2,primary_type,current_police_districts_2_2,primary_type,current_police_districts_2_2
chicago,sf,Primary Type,primary_type,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,primary_type,current_supervisor_districts_2_2,primary_type,current_supervisor_districts_2_2
chicago,sf,Primary Type,primary_type,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,primary_type,analysis_neighborhoods_2_2,primary_type,analysis_neighborhoods_2_2
chicago,sf,Primary Type,primary_type,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,primary_type,delete_fire_prevention_districts_2_2,primary_type,delete_fire_prevention_districts_2_2
chicago,sf,Primary Type,primary_type,DELETE - Police Districts 2 2,delete_police_districts_2_2,primary_type,delete_police_districts_2_2,primary_type,delete_police_districts_2_2
chicago,sf,Primary Type,primary_type,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,primary_type,delete_supervisor_districts_2_2,primary_type,delete_supervisor_districts_2_2
chicago,sf,Primary Type,primary_type,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,primary_type,delete_zip_codes_2_2,primary_type,delete_zip_codes_2_2
chicago,sf,Primary Type,primary_type,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,primary_type,delete_neighborhoods_2_2,primary_type,delete_neighborhoods_2_2
chicago,sf,Primary Type,primary_type,DELETE - 2017 Fix It Zones 2 2,delete_2017_fix_it_zones_2_2,primary_type,delete_2017_fix_it_zones_2_2,primary_type,delete_2017_fix_it_zones_2_2
chicago,sf,Primary Type,primary_type,Civic Center Harm Reduction Project Boundary 2 2,civic_center_harm_reduction_project_boundary_2_2,primary_type,civic_center_harm_reduction_project_boundary_2_2,primary_type,civic_center_harm_reduction_project_boundary_2_2
chicago,sf,Primary Type,primary_type,Fix It Zones as of 2017-11-06  2 2,fix_it_zones_as_of_2017_11_06_2_2,primary_type,fix_it_zones_as_of_2017_11_06_2_2,primary_type,fix_it_zones_as_of_2017_11_06_2_2
chicago,sf,Primary Type,primary_type,DELETE - HSOC Zones 2 2,delete_hsoc_zones_2_2,primary_type,delete_hsoc_zones_2_2,primary_type,delete_hsoc_zones_2_2
chicago,sf,Primary Type,primary_type,Fix It Zones as of 2018-02-07 2 2,fix_it_zones_as_of_2018_02_07_2_2,primary_type,fix_it_zones_as_of_2018_02_07_2_2,primary_type,fix_it_zones_as_of_2018_02_07_2_2
chicago,sf,Primary Type,primary_type,"CBD, BID and GBD Boundaries as of 2017 2 2",cbd_bid_and_gbd_boundaries_as_of_2017_2_2,primary_type,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,primary_type,cbd_bid_and_gbd_boundaries_as_of_2017_2_2
chicago,sf,Primary Type,primary_type,"Areas of Vulnerability, 2016 2 2",areas_of_vulnerability_2016_2_2,primary_type,areas_of_vulnerability_2016_2_2,primary_type,areas_of_vulnerability_2016_2_2
chicago,sf,Primary Type,primary_type,Central Market/Tenderloin Boundary 2 2,central_market_tenderloin_boundary_2_2,primary_type,central_market_tenderloin_boundary_2_2,primary_type,central_market_tenderloin_boundary_2_2
chicago,sf,Primary Type,primary_type,Central Market/Tenderloin Boundary Polygon - Updated 2 2,central_market_tenderloin_boundary_polygon_updated_2_2,primary_type,central_market_tenderloin_boundary_polygon_updated_2_2,primary_type,central_market_tenderloin_boundary_polygon_updated_2_2
chicago,sf,Primary Type,primary_type,HSOC Zones as of 2018-06-05 2 2,hsoc_zones_as_of_2018_06_05_2_2,primary_type,hsoc_zones_as_of_2018_06_05_2_2,primary_type,hsoc_zones_as_of_2018_06_05_2_2
chicago,sf,Primary Type,primary_type,OWED Public Spaces 2 2,owed_public_spaces_2_2,primary_type,owed_public_spaces_2_2,primary_type,owed_public_spaces_2_2
chicago,sf,Primary Type,primary_type,Neighborhoods 2,neighborhoods_2,primary_type,neighborhoods_2,primary_type,neighborhoods_2
chicago,sf,Description,description,PdId,police_department_incident_id,description,police_department_incident_id,description,police_department_incident_id | Unique Identifier for use in update and insert operations
chicago,sf,Description,description,IncidntNum,incidntnum,description,incidntnum,description,incidntnum
chicago,sf,Description,description,Incident Code,incident_code,description,incident_code,description,incident_code
chicago,sf,Description,description,Category,category,description,category,description,category
chicago,sf,Description,description,Descript,descript,description,descript,description,descript
chicago,sf,Description,description,DayOfWeek,dayofweek,description,dayofweek,description,dayofweek
chicago,sf,Description,description,Date,date,description,date,description,date
chicago,sf,Description,description,Time,time,description,time,description,time
chicago,sf,Description,description,PdDistrict,pddistrict,description,pddistrict,description,pddistrict | Historical PD District Effective Through 7-18-2015
chicago,sf,Description,description,Resolution,resolution,description,resolution,description,resolution
chicago,sf,Description,description,Address,address,description,address,description,address
chicago,sf,Description,description,X,x,description,x,description,x
chicago,sf,Description,description,Y,y,description,y,description,y
chicago,sf,Description,description,location,location,description,location,description,location
chicago,sf,Description,description,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,description,sf_find_neighborhoods_2_2,description,sf_find_neighborhoods_2_2
chicago,sf,Description,description,Current Police Districts 2 2,current_police_districts_2_2,description,current_police_districts_2_2,description,current_police_districts_2_2
chicago,sf,Description,description,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,description,current_supervisor_districts_2_2,description,current_supervisor_districts_2_2
chicago,sf,Description,description,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,description,analysis_neighborhoods_2_2,description,analysis_neighborhoods_2_2
chicago,sf,Description,description,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,description,delete_fire_prevention_districts_2_2,description,delete_fire_prevention_districts_2_2
chicago,sf,Description,description,DELETE - Police Districts 2 2,delete_police_districts_2_2,description,delete_police_districts_2_2,description,delete_police_districts_2_2
chicago,sf,Description,description,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,description,delete_supervisor_districts_2_2,description,delete_supervisor_districts_2_2
chicago,sf,Description,description,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,description,delete_zip_codes_2_2,description,delete_zip_codes_2_2
chicago,sf,Description,description,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,description,delete_neighborhoods_2_2,description,delete_neighborhoods_2_2
chicago,sf,Description,description,DELETE - 2017 Fix It Zones 2 2,delete_2017_fix_it_zones_2_2,description,delete_2017_fix_it_zones_2_2,description,delete_2017_fix_it_zones_2_2
chicago,sf,Description,description,Civic Center Harm Reduction Project Boundary 2 2,civic_center_harm_reduction_project_boundary_2_2,description,civic_center_harm_reduction_project_boundary_2_2,description,civic_center_harm_reduction_project_boundary_2_2
chicago,sf,Description,description,Fix It Zones as of 2017-11-06  2 2,fix_it_zones_as_of_2017_11_06_2_2,description,fix_it_zones_as_of_2017_11_06_2_2,description,fix_it_zones_as_of_2017_11_06_2_2
chicago,sf,Description,description,DELETE - HSOC Zones 2 2,delete_hsoc_zones_2_2,description,delete_hsoc_zones_2_2,description,delete_hsoc_zones_2_2
chicago,sf,Description,description,Fix It Zones as of 2018-02-07 2 2,fix_it_zones_as_of_2018_02_07_2_2,description,fix_it_zones_as_of_2018_02_07_2_2,description,fix_it_zones_as_of_2018_02_07_2_2
chicago,sf,Description,description,"CBD, BID and GBD Boundaries as of 2017 2 2",cbd_bid_and_gbd_boundaries_as_of_2017_2_2,description,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,description,cbd_bid_and_gbd_boundaries_as_of_2017_2_2
chicago,sf,Description,description,"Areas of Vulnerability, 2016 2 2",areas_of_vulnerability_2016_2_2,description,areas_of_vulnerability_2016_2_2,description,areas_of_vulnerability_2016_2_2
chicago,sf,Description,description,Central Market/Tenderloin Boundary 2 2,central_market_tenderloin_boundary_2_2,description,central_market_tenderloin_boundary_2_2,description,central_market_tenderloin_boundary_2_2
chicago,sf,Description,description,Central Market/Tenderloin Boundary Polygon - Updated 2 2,central_market_tenderloin_boundary_polygon_updated_2_2,description,central_market_tenderloin_boundary_polygon_updated_2_2,description,central_market_tenderloin_boundary_polygon_updated_2_2
chicago,sf,Description,description,HSOC Zones as of 2018-06-05 2 2,hsoc_zones_as_of_2018_06_05_2_2,description,hsoc_zones_as_of_2018_06_05_2_2,description,hsoc_zones_as_of_2018_06_05_2_2
chicago,sf,Description,description,OWED Public Spaces 2 2,owed_public_spaces_2_2,description,owed_public_spaces_2_2,description,owed_public_spaces_2_2
chicago,sf,Description,description,Neighborhoods 2,neighborhoods_2,description,neighborhoods_2,description,neighborhoods_2
chicago,sf,Location Description,location_description,PdId,police_department_incident_id,location_description,police_department_incident_id,location_description,police_department_incident_id | Unique Identifier for use in update and insert operations
chicago,sf,Location Description,location_description,IncidntNum,incidntnum,location_description,incidntnum,location_description,incidntnum
chicago,sf,Location Description,location_description,Incident Code,incident_code,location_description,incident_code,location_description,incident_code
chicago,sf,Location Description,location_description,Category,category,location_description,category,location_description,category
chicago,sf,Location Description,location_description,Descript,descript,location_description,descript,location_description,descript
chicago,sf,Location Description,location_description,DayOfWeek,dayofweek,location_description,dayofweek,location_description,dayofweek
chicago,sf,Location Description,location_description,Date,date,location_description,date,location_description,date
chicago,sf,Location Description,location_description,Time,time,location_description,time,location_description,time
chicago,sf,Location Description,location_description,PdDistrict,pddistrict,location_description,pddistrict,location_description,pddistrict | Historical PD District Effective Through 7-18-2015
chicago,sf,Location Description,location_description,Resolution,resolution,location_description,resolution,location_description,resolution
chicago,sf,Location Description,location_description,Address,address,location_description,address,location_description,address
chicago,sf,Location Description,location_description,X,x,location_description,x,location_description,x
chicago,sf,Location Description,location_description,Y,y,location_description,y,location_description,y
chicago,sf,Location Description,location_description,location,location,location_description,location,location_description,location
chicago,sf,Location Description,location_description,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,location_description,sf_find_neighborhoods_2_2,location_description,sf_find_neighborhoods_2_2
chicago,sf,Location Description,location_description,Current Police Districts 2 2,current_police_districts_2_2,location_description,current_police_districts_2_2,location_description,current_police_districts_2_2
chicago,sf,Location Description,location_description,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,location_description,current_supervisor_districts_2_2,location_description,current_supervisor_districts_2_2
